,id,tweet,label
311,1614, coming tonight head prevention programme amp knowledge management chinwe ochu discus tune ntanewsnow dstv channel join conversation time 10pm,real
312,1040, virgin australia set change name fucked coronavirus,fake
313,3736, fastest route ending pandemic amp accelerating economic recovery ensure people vaccinated country people country drtedros,real
314,690, drinking water every minute protect people coronavirus,fake
315,456, first test result moderna vaccine disappointing,fake
316,1965, cloth face covering may help prevent spread widely used public setting wear face covering help protect around others wear one help protect people around including,real
317,1008, treatment coronavirus mentioned intermediate zoology book viral forward read new disease already mentioned intermediate zoology book along treatment happens sometimes many great scientist doctor focus lesser known book mostly busy famous book,fake
318,2245, surgeon general many community amp business requiring people wear face covering way protect worker custo…,real
319,4809, 29th march 111 confirmed case death breakdown case state real time please see currently lagos fct ogun enugu ekiti oyo edo bauchi osun river benue kaduna,real
320,5994, cdcdirector important recognize seeing transmission rural area part slow spread,real
321,178, according cdc far year florida 762 death covid 185 pneumonia average pneumonia death florida 2013 2018 time period 918,fake
322,2449, tanzania zambia confirmed fist case new coronavirus,fake
323,4614, nancy pelosi said accept check trump might well vote,fake
324,3119, head test trace dido harding say seen doubling number child tested since school returned insists planned sizable increase testing capacity live update,real
325,3008, new forecast show likely report death next week previous week includes increase death state amp territory 160000 amp 175000 total death expected aug see,real
326,1569, smoke cremation spread please burn dead,fake
327,1861, texas gop stick convention plan state set new daily record case,real
328,4398, nearly total active case nine affected state maharashtra karnataka andhra pradesh contribute total active case,real
329,154, anthony fauci known year chloroquine hydroxychloroquine treat current case coronavirus prevent future case,fake
330,3006, school could forced close partially fully lack test staff symptom headteacher warned,real
331,214, man pas along coronavirus infection walmart louisiana,fake
332,4937, employee home working hard pretending work,fake
333,471, pib india mohfw india issue sop partial reopening school student 9th 12th class voluntary basis taki…,real
334,1451, video show family died novel coronavirus,fake
335,284, casually carrying body hand sure evidence coronavirus complete hoax prop street theater,fake
336,3616, today four people hospital covid one isolation ward auckland city hospital one isolation ward middlemore two icu north shore waikato hospital,real
337,5293, initial data shown adult year old certain comorbidities highest risk dying drtedros,real
338,2602, snitch dying higher rate covid demographic,fake
339,390, chairman republican party texas said recovery rate covid texas false politifacttexas,fake
340,1501, yesterday laboratory processed 11010 test covid bringing total 730330 testing taking place weekend across country pop testing site auckland,real
341,2154, president donald trump put hold eviction december,fake
342,2421, daily update published tracked million test 278k yesterday logged million test week note track test state report detail see,real
343,2679, 226 new case 131 lagos ogun plateau edo kaduna oyo fct adamawa jigawa ebonyi borno nasarawa bauchi gombe enugu bayelsa 6401 case nigeria discharged 1734 death 192,real
