,id,tweet,label
271,279, message circulating claiming that kin those who died covid can claim insurance under pradhan mantri jeevan jyoti bima yojana pmjjby amp pradhan mantri suraksha bima yojana pmsby,fake
272,3571, video show new hospital for coronavirus patient china,fake
273,3774, industrial bleach being sold amazon miracle mineral solution covid wionews,fake
274,848, group hanging out park presumably celebrating the blood their hand,fake
275,6122, recovery india grow difference with active case widens recovered patient are time the active case,real
276,1224, ray and sunlight can kill the coronavirus,fake
277,1653, mohfw india india exponentially scaled testing from one january lakh day august 2020 pmoind…,real
278,4432, phase vaccine trial launching july expert say,real
279,705, video allegedly showing man spitting the bread slice being shared with communal spin india,fake
280,866, news latest poll show fifty two percent briton will refuse take coronavirus vaccine,fake
